# retail_sha256=5ba821f37356d2da0e1eb907de28b2708714d6e2604b5caef3daf4284b9af7d3
# Analyzer starts are evidence only; sizes never override FPO/structural extents.
rva	size	real_size	instructions	name	source
0x17ce77	0x46	0x46	29	fcn.0057ce77	radare2 -AA/aflj; start evidence only
0x17cebd	0x38	0x38	26	fcn.0057cebd	radare2 -AA/aflj; start evidence only
0x17cef5	0x46	0x46	29	fcn.0057cef5	radare2 -AA/aflj; start evidence only
0x17cf99	0x54	0x54	40	fcn.0057cf99	radare2 -AA/aflj; start evidence only
0x17cfed	0x234	0x234	203	fcn.0057cfed	radare2 -AA/aflj; start evidence only
0x17d25a	0x69	0x69	42	fcn.0057d25a	radare2 -AA/aflj; start evidence only
0x17d2c3	0x69	0x69	42	fcn.0057d2c3	radare2 -AA/aflj; start evidence only
0x17d382	0x1c	0x1c	11	method.CClientDC.virtual_4	radare2 -AA/aflj; start evidence only
0x17d39e	0x42	0x42	20	fcn.0057d39e	radare2 -AA/aflj; start evidence only
0x17d3e0	0x56	0x56	28	fcn.0057d3e0	radare2 -AA/aflj; start evidence only
0x17d436	0x1c	0x1c	11	method.CWindowDC.virtual_4	radare2 -AA/aflj; start evidence only
0x17d452	0x42	0x42	20	fcn.0057d452	radare2 -AA/aflj; start evidence only
0x17d494	0x56	0x56	28	fcn.0057d494	radare2 -AA/aflj; start evidence only
0x17d4ea	0x1c	0x1c	11	method.CPaintDC.virtual_4	radare2 -AA/aflj; start evidence only
0x17d506	0x47	0x47	22	fcn.0057d506	radare2 -AA/aflj; start evidence only
0x17d54d	0x14	0x14	8	fcn.0057d54d	radare2 -AA/aflj; start evidence only
0x17d561	0x70	0x70	38	fcn.0057d561	radare2 -AA/aflj; start evidence only
0x17d5d1	0x16	0x16	7	fcn.0057d5d1	radare2 -AA/aflj; start evidence only
0x17d5e7	0x2d	0x2d	21	fcn.0057d5e7	radare2 -AA/aflj; start evidence only
0x17d614	0x2a	0x2a	19	fcn.0057d614	radare2 -AA/aflj; start evidence only
0x17d63e	0x16	0x16	8	fcn.0057d63e	radare2 -AA/aflj; start evidence only
0x17d810	0x1b	0x1b	10	fcn.0057d810	radare2 -AA/aflj; start evidence only
0x17d82b	0x1b	0x1b	10	fcn.0057d82b	radare2 -AA/aflj; start evidence only
0x17d846	0x14	0x14	6	fcn.0057d846	radare2 -AA/aflj; start evidence only
0x17d85a	0x7f	0x7f	53	fcn.0057d85a	radare2 -AA/aflj; start evidence only
0x17d8d9	0xaf	0xaf	71	fcn.0057d8d9	radare2 -AA/aflj; start evidence only
0x17d990	0xf8	0xf8	93	fcn.0057d990	radare2 -AA/aflj; start evidence only
0x17da88	0x91	0x91	54	fcn.0057da88	radare2 -AA/aflj; start evidence only
0x17db19	0x1c0	0x1c0	158	fcn.0057db19	radare2 -AA/aflj; start evidence only
0x17dcfd	0xa0	0xa0	52	method.CArchiveException.virtual_20	radare2 -AA/aflj; start evidence only
0x17dd9d	0x7b	0x7b	41	fcn.0057dd9d	radare2 -AA/aflj; start evidence only
0x17de18	0x78	0x78	45	fcn.0057de18	radare2 -AA/aflj; start evidence only
0x17de90	0x4a	0x4a	27	fcn.0057de90	radare2 -AA/aflj; start evidence only
0x17deda	0x2b	0x2b	17	fcn.0057deda	radare2 -AA/aflj; start evidence only
0x17df05	0x75	0x75	46	fcn.0057df05	radare2 -AA/aflj; start evidence only
0x17df7a	0x58	0x58	29	fcn.0057df7a	radare2 -AA/aflj; start evidence only
0x17dfd2	0x19	0x19	10	fcn.0057dfd2	radare2 -AA/aflj; start evidence only
0x17dfeb	0x77	0x77	48	fcn.0057dfeb	radare2 -AA/aflj; start evidence only
0x17e062	0x36	0x36	22	fcn.0057e062	radare2 -AA/aflj; start evidence only
0x17e0ea	0x6	0x6	2	method.CScrollView.virtual_48	radare2 -AA/aflj; start evidence only
0x17e0f0	0x177	0x177	101	fcn.0057e0f0	radare2 -AA/aflj; start evidence only
0x17e28e	0x1c	0x1c	11	method.CScrollView.virtual_4	radare2 -AA/aflj; start evidence only
0x17e2aa	0xb	0xb	2	fcn.0057e2aa	radare2 -AA/aflj; start evidence only
0x17e2b5	0xd9	0xd9	96	method.CScrollView.virtual_228	radare2 -AA/aflj; start evidence only
0x17e38e	0x8b	0x8b	53	fcn.0057e38e	radare2 -AA/aflj; start evidence only
0x17e670	0x79	0x79	54	fcn.0057e670	radare2 -AA/aflj; start evidence only
0x17e722	0x52	0x52	33	fcn.0057e722	radare2 -AA/aflj; start evidence only
0x17e774	0x83	0x83	55	fcn.0057e774	radare2 -AA/aflj; start evidence only
0x17e7f7	0x11a	0x11a	119	fcn.0057e7f7	radare2 -AA/aflj; start evidence only
0x17e939	0xae	0xae	73	fcn.0057e939	radare2 -AA/aflj; start evidence only
0x17e9e7	0x5a	0x5a	38	fcn.0057e9e7	radare2 -AA/aflj; start evidence only
0x17ea41	0x75	0x75	50	fcn.0057ea41	radare2 -AA/aflj; start evidence only
0x17eab6	0xbc	0xbc	83	fcn.0057eab6	radare2 -AA/aflj; start evidence only
0x17eb72	0x176	0x176	144	fcn.0057eb72	radare2 -AA/aflj; start evidence only
0x17ece8	0x87	0x87	55	method.CScrollView.virtual_104	radare2 -AA/aflj; start evidence only
0x17ed6f	0x44	0x44	28	fcn.0057ed6f	radare2 -AA/aflj; start evidence only
0x17edb3	0x48	0x48	30	fcn.0057edb3	radare2 -AA/aflj; start evidence only
0x17edfb	0x34	0x34	22	fcn.0057edfb	radare2 -AA/aflj; start evidence only
0x17ee2f	0x124	0x124	120	fcn.0057ee2f	radare2 -AA/aflj; start evidence only
0x17ef53	0xd0	0xd0	94	method.CScrollView.virtual_196	radare2 -AA/aflj; start evidence only
0x17f023	0x101	0x101	113	method.CScrollView.virtual_200	radare2 -AA/aflj; start evidence only
0x17f124	0x6	0x6	2	method.CView.virtual_48	radare2 -AA/aflj; start evidence only
0x17f12a	0x16	0x16	8	fcn.0057f12a	radare2 -AA/aflj; start evidence only
0x17f140	0x1c	0x1c	11	method.CView.virtual_4	radare2 -AA/aflj; start evidence only
0x17f15c	0x40	0x40	21	fcn.0057f15c	radare2 -AA/aflj; start evidence only
0x17f19c	0x53	0x53	27	fcn.0057f19c	radare2 -AA/aflj; start evidence only
0x17f24e	0xc	0xc	6	method.CScrollView.virtual_172	radare2 -AA/aflj; start evidence only
0x17f25a	0x68	0x68	38	method.CView.virtual_104	radare2 -AA/aflj; start evidence only
0x17f2c2	0x67	0x67	38	method.CScrollView.virtual_20	radare2 -AA/aflj; start evidence only
0x17f37d	0xe	0xe	7	method.CScrollView.virtual_232	radare2 -AA/aflj; start evidence only
0x17f38b	0x10	0x10	5	method.CScrollView.virtual_244	radare2 -AA/aflj; start evidence only
0x17f39b	0xf	0xf	4	method.CScrollView.virtual_260	radare2 -AA/aflj; start evidence only
0x17f3ad	0x5	0x5	2	method.CScrollView.virtual_192	radare2 -AA/aflj; start evidence only
0x17f3b2	0x1e	0x1e	11	method.CScrollView.virtual_236	radare2 -AA/aflj; start evidence only
0x17f3d0	0x3	0x3	1	method.CScrollView.virtual_240	radare2 -AA/aflj; start evidence only
0x17f440	0x5	0x5	2	method.CView.virtual_196	radare2 -AA/aflj; start evidence only
0x17f445	0x5	0x5	2	method.CView.virtual_200	radare2 -AA/aflj; start evidence only
0x17f44a	0x8	0x8	2	method.CScrollView.virtual_224	radare2 -AA/aflj; start evidence only
0x17f452	0x5	0x5	2	method.CScrollView.virtual_204	radare2 -AA/aflj; start evidence only
0x17f457	0x5	0x5	2	method.CScrollView.virtual_208	radare2 -AA/aflj; start evidence only
0x17f45c	0x5	0x5	2	method.CScrollView.virtual_216	radare2 -AA/aflj; start evidence only
0x17f461	0x6	0x6	2	method.CScrollView.virtual_220	radare2 -AA/aflj; start evidence only
0x17f467	0x1	0x1	1	method.CScrollView.virtual_212	radare2 -AA/aflj; start evidence only
0x17f468	0x5e	0x5e	36	fcn.0057f468	radare2 -AA/aflj; start evidence only
0x17f4c6	0x75	0x75	41	method.CScrollView.virtual_112	radare2 -AA/aflj; start evidence only
0x17f5e7	0x25	0x25	14	fcn.0057f5e7	radare2 -AA/aflj; start evidence only
0x17f60c	0x6	0x6	3	method.CScrollView.virtual_252	radare2 -AA/aflj; start evidence only
0x17f612	0x3	0x3	1	method.CScrollView.virtual_256	radare2 -AA/aflj; start evidence only
0x17f615	0x3	0x3	1	method.CScrollView.virtual_264	radare2 -AA/aflj; start evidence only
0x17f618	0xcb	0xcb	72	method.CScrollView.virtual_268	radare2 -AA/aflj; start evidence only
0x17f6e3	0x6	0x6	2	method.CCtrlView.virtual_48	radare2 -AA/aflj; start evidence only
0x17f73a	0x1c	0x1c	11	method.CCtrlView.virtual_4	radare2 -AA/aflj; start evidence only
0x17f756	0x4d	0x4d	26	method.CCtrlView.virtual_100	radare2 -AA/aflj; start evidence only
0x17f7a3	0x3	0x3	1	method.CCtrlView.virtual_248	radare2 -AA/aflj; start evidence only
0x17f7ab	0x6	0x6	2	method.CDocument.virtual_48	radare2 -AA/aflj; start evidence only
0x17f815	0x1c	0x1c	11	method.CDocument.virtual_4	radare2 -AA/aflj; start evidence only
0x17f831	0x6c	0x6c	32	fcn.0057f831	radare2 -AA/aflj; start evidence only
0x17f89d	0x8	0x8	2	method.CDocument.virtual_24	radare2 -AA/aflj; start evidence only
0x17f8a5	0x21	0x21	14	fcn.0057f8a5	radare2 -AA/aflj; start evidence only
0x17f8c6	0x1d	0x1d	10	method.CDocument.virtual_88	radare2 -AA/aflj; start evidence only
0x17f8e3	0x1	0x1	1	method.CDocument.virtual_116	radare2 -AA/aflj; start evidence only
0x17f8e4	0x1c	0x1c	8	method.CDocument.virtual_112	radare2 -AA/aflj; start evidence only
0x17f900	0xf2	0xf2	97	method.CDocument.virtual_168	radare2 -AA/aflj; start evidence only
0x17f9f2	0x49	0x49	32	method.CDocument.virtual_148	radare2 -AA/aflj; start evidence only
0x17fa3b	0x3	0x3	1	method.CDocument.virtual_156	radare2 -AA/aflj; start evidence only
0x17fa3e	0x7c	0x7c	42	method.CDocument.virtual_92	radare2 -AA/aflj; start evidence only
0x17faea	0x2e	0x2e	21	method.CDocument.virtual_164	radare2 -AA/aflj; start evidence only
0x17fb18	0x18c	0x17c	127	method.CDocument.virtual_160	radare2 -AA/aflj; start evidence only
0x17fca4	0x110	0x110	94	method.CDocument.virtual_152	radare2 -AA/aflj; start evidence only
0x17fdb4	0x3	0x3	2	method.CDocument.virtual_172	radare2 -AA/aflj; start evidence only
0x17fdb7	0x3	0x3	2	method.CDocument.virtual_176	radare2 -AA/aflj; start evidence only
0x17fdba	0x170	0x170	114	method.CDocument.virtual_136	radare2 -AA/aflj; start evidence only
0x17ff2a	0x1c7	0x1c7	156	method.CMirrorFile.virtual_40	radare2 -AA/aflj; start evidence only
0x1800f1	0x19	0x19	10	method.CMirrorFile.virtual_76	radare2 -AA/aflj; start evidence only
0x18010a	0x5a	0x5a	28	method.CMirrorFile.virtual_84	radare2 -AA/aflj; start evidence only
0x180164	0x76	0x76	42	method.CDocument.virtual_140	radare2 -AA/aflj; start evidence only
0x1801da	0x1c	0x1c	11	method.CMirrorFile.virtual_4	radare2 -AA/aflj; start evidence only
0x1801f6	0x31	0x31	15	fcn.005801f6	radare2 -AA/aflj; start evidence only
0x180227	0x29	0x29	17	method.CDocument.virtual_144	radare2 -AA/aflj; start evidence only
0x180250	0x25	0x25	17	method.CDocument.virtual_120	radare2 -AA/aflj; start evidence only
0x180275	0x1c3	0x15d	113	method.CDocument.virtual_124	radare2 -AA/aflj; start evidence only
0x180446	0x19f	0x140	100	method.CDocument.virtual_128	radare2 -AA/aflj; start evidence only
0x1805f3	0x54	0x54	36	method.CDocument.virtual_132	radare2 -AA/aflj; start evidence only
0x180647	0x1	0x1	1	method.CDocument.virtual_180	radare2 -AA/aflj; start evidence only
0x180648	0x20	0x20	14	fcn.00580648	radare2 -AA/aflj; start evidence only
0x180668	0x2f	0x2f	21	fcn.00580668	radare2 -AA/aflj; start evidence only
0x180697	0x4	0x4	2	method.CDocument.virtual_104	radare2 -AA/aflj; start evidence only
0x18069b	0x14	0x14	8	method.CDocument.virtual_108	radare2 -AA/aflj; start evidence only
0x1806af	0x41	0x41	28	fcn.005806af	radare2 -AA/aflj; start evidence only
0x1806f0	0x31	0x31	23	fcn.005806f0	radare2 -AA/aflj; start evidence only
0x180721	0x43	0x43	29	method.CDocument.virtual_20	radare2 -AA/aflj; start evidence only
0x180764	0x32	0x32	22	fcn.00580764	radare2 -AA/aflj; start evidence only
0x180796	0x5f	0x5f	26	method.CWinApp.virtual_152	radare2 -AA/aflj; start evidence only
0x1807f5	0x2e	0x2e	18	fcn.005807f5	radare2 -AA/aflj; start evidence only
0x180823	0xba	0xba	70	method.CWinApp.virtual_148	radare2 -AA/aflj; start evidence only
0x1808dd	0x21	0x21	9	fcn.005808dd	radare2 -AA/aflj; start evidence only
0x1808fe	0x66	0x66	32	fcn.005808fe	radare2 -AA/aflj; start evidence only
0x18099d	0x13	0x13	8	method.CWinApp.virtual_144	radare2 -AA/aflj; start evidence only
0x1809b0	0x3b	0x3b	19	method.CWinApp.virtual_136	radare2 -AA/aflj; start evidence only
0x1809eb	0x12	0x12	5	method.CWinApp.virtual_132	radare2 -AA/aflj; start evidence only
0x1809fd	0x16	0x16	7	fcn.005809fd	radare2 -AA/aflj; start evidence only
0x180a35	0x1a	0x1a	9	method.CWinApp.virtual_156	radare2 -AA/aflj; start evidence only
0x180a88	0x30	0x30	15	fcn.00580a88	radare2 -AA/aflj; start evidence only
0x180ab8	0x1c	0x1c	11	method.CMemFile.virtual_4	radare2 -AA/aflj; start evidence only
0x180ad4	0x3c	0x3c	20	fcn.00580ad4	radare2 -AA/aflj; start evidence only
0x180b3b	0x12	0x12	7	fcn.00580b3b	radare2 -AA/aflj; start evidence only
0x180b4d	0x4c	0x4c	26	fcn.00580b4d	radare2 -AA/aflj; start evidence only
0x180b99	0xd	0xd	4	method.CMemFile.virtual_92	radare2 -AA/aflj; start evidence only
0x180ba6	0x12	0x12	6	method.CMemFile.virtual_96	radare2 -AA/aflj; start evidence only
0x180bb8	0x25	0x25	16	method.CMemFile.virtual_100	radare2 -AA/aflj; start evidence only
0x180bdd	0xd	0xd	4	method.CMemFile.virtual_104	radare2 -AA/aflj; start evidence only
0x180bea	0x4	0x4	2	method.CMemFile.virtual_20	radare2 -AA/aflj; start evidence only
0x180bee	0x59	0x59	40	method.CMemFile.virtual_108	radare2 -AA/aflj; start evidence only
0x180c47	0x23	0x23	16	method.CMemFile.virtual_52	radare2 -AA/aflj; start evidence only
0x180c6a	0x41	0x41	30	method.CMemFile.virtual_60	radare2 -AA/aflj; start evidence only
0x180cab	0x42	0x42	29	fcn.00580cab	radare2 -AA/aflj; start evidence only
0x180ced	0x46	0x46	30	method.CMemFile.virtual_48	radare2 -AA/aflj; start evidence only
0x180d33	0x1	0x1	1	method.CMemFile.virtual_80	radare2 -AA/aflj; start evidence only
0x180d34	0x2a	0x2a	20	fcn.00580d34	radare2 -AA/aflj; start evidence only
0x180d5e	0x5	0x5	2	method.CMemFile.virtual_76	radare2 -AA/aflj; start evidence only
0x180d63	0x8	0x8	2	method.CMemFile.virtual_68	radare2 -AA/aflj; start evidence only
0x180d6b	0x8	0x8	2	method.CMemFile.virtual_72	radare2 -AA/aflj; start evidence only
0x180d73	0x8	0x8	3	method.CMemFile.virtual_44	radare2 -AA/aflj; start evidence only
0x180d7b	0xa9	0xa9	73	method.CMemFile.virtual_88	radare2 -AA/aflj; start evidence only
0x180e24	0x75	0x75	44	fcn.00580e24	radare2 -AA/aflj; start evidence only
0x180e99	0xa0	0xa0	59	fcn.00580e99	radare2 -AA/aflj; start evidence only
0x180f39	0xa1	0xa1	69	fcn.00580f39	radare2 -AA/aflj; start evidence only
0x180fda	0x3a	0x3a	18	fcn.00580fda	radare2 -AA/aflj; start evidence only
0x181014	0xff	0xff	114	fcn.00581014	radare2 -AA/aflj; start evidence only
0x181113	0x17	0x17	7	fcn.00581113	radare2 -AA/aflj; start evidence only
0x18112a	0x26	0x26	16	fcn.0058112a	radare2 -AA/aflj; start evidence only
0x18116b	0x21	0x21	12	fcn.0058116b	radare2 -AA/aflj; start evidence only
0x181196	0x1	0x1	1	fcn.00581196	radare2 -AA/aflj; start evidence only
0x1811ae	0x92	0x92	60	fcn.005811ae	radare2 -AA/aflj; start evidence only
0x181240	0x92	0x92	60	fcn.00581240	radare2 -AA/aflj; start evidence only
0x181308	0x73	0x73	42	fcn.00581308	radare2 -AA/aflj; start evidence only
0x1816ba	0x4c	0x4c	32	fcn.005816ba	radare2 -AA/aflj; start evidence only
0x181731	0x6a	0x6a	47	fcn.00581731	radare2 -AA/aflj; start evidence only
0x18179b	0x45	0x45	27	fcn.0058179b	radare2 -AA/aflj; start evidence only
0x1817e0	0x9e	0x9e	65	fcn.005817e0	radare2 -AA/aflj; start evidence only
0x18187e	0x1f	0x1f	13	fcn.0058187e	radare2 -AA/aflj; start evidence only
0x181913	0x5f	0x5f	43	fcn.00581913	radare2 -AA/aflj; start evidence only
0x1819ef	0x6	0x6	2	method.CFrameWnd.virtual_48	radare2 -AA/aflj; start evidence only
0x1819f5	0xc6	0xc6	50	fcn.005819f5	radare2 -AA/aflj; start evidence only
0x181abb	0x1c	0x1c	11	method.CFrameWnd.virtual_4	radare2 -AA/aflj; start evidence only
0x181ad7	0x67	0x67	29	fcn.00581ad7	radare2 -AA/aflj; start evidence only
0x181b3e	0x24	0x24	12	fcn.00581b3e	radare2 -AA/aflj; start evidence only
0x181b62	0x24	0x24	12	fcn.00581b62	radare2 -AA/aflj; start evidence only
0x181b86	0x26	0x26	14	fcn.00581b86	radare2 -AA/aflj; start evidence only
0x181bac	0x24	0x24	15	method.CFrameWnd.virtual_240	radare2 -AA/aflj; start evidence only
0x181bd0	0x77	0x77	47	method.CFrameWnd.virtual_152	radare2 -AA/aflj; start evidence only
0x181c47	0xc	0xc	6	method.CFrameWnd.virtual_172	radare2 -AA/aflj; start evidence only
0x181c90	0x6b	0x6b	44	method.CFrameWnd.virtual_248	radare2 -AA/aflj; start evidence only
0x181d8f	0x77	0x77	43	method.CFrameWnd.virtual_128	radare2 -AA/aflj; start evidence only
0x181e06	0x20	0x20	13	fcn.00581e06	radare2 -AA/aflj; start evidence only
0x181e26	0x12d	0x12d	108	method.CFrameWnd.virtual_144	radare2 -AA/aflj; start evidence only
0x181f53	0x6f	0x6f	36	method.CFrameWnd.virtual_148	radare2 -AA/aflj; start evidence only
0x181fc2	0xa2	0xa2	66	fcn.00581fc2	radare2 -AA/aflj; start evidence only
0x182122	0xaa	0xaa	65	fcn.00582122	radare2 -AA/aflj; start evidence only
0x1821cc	0x58	0x58	29	method.CFrameWnd.virtual_100	radare2 -AA/aflj; start evidence only
0x182224	0x98	0x98	64	fcn.00582224	radare2 -AA/aflj; start evidence only
0x1822bc	0x78	0x78	51	fcn.005822bc	radare2 -AA/aflj; start evidence only
0x182334	0x22	0x22	13	method.CFrameWnd.virtual_228	radare2 -AA/aflj; start evidence only
0x182356	0xf	0xf	5	fcn.00582356	radare2 -AA/aflj; start evidence only
0x182365	0x4f	0x4f	26	fcn.00582365	radare2 -AA/aflj; start evidence only
0x1823b4	0x83	0x83	52	fcn.005823b4	radare2 -AA/aflj; start evidence only
0x182437	0xeb	0xeb	82	method.CFrameWnd.virtual_192	radare2 -AA/aflj; start evidence only
0x182522	0x3a	0x3a	23	method.CFrameWnd.virtual_236	radare2 -AA/aflj; start evidence only
0x18261e	0xfe	0xfe	98	fcn.0058261e	radare2 -AA/aflj; start evidence only
0x18271c	0x4f	0x4f	28	fcn.0058271c	radare2 -AA/aflj; start evidence only
0x18278c	0x6c	0x6c	44	method.CFrameWnd.virtual_20	radare2 -AA/aflj; start evidence only
0x1828c6	0xd4	0xd4	83	fcn.005828c6	radare2 -AA/aflj; start evidence only
0x182a68	0x75	0x75	43	fcn.00582a68	radare2 -AA/aflj; start evidence only
0x182b32	0xbb	0xbb	55	fcn.00582b32	radare2 -AA/aflj; start evidence only
0x182bed	0x9b	0x9b	53	fcn.00582bed	radare2 -AA/aflj; start evidence only
0x182ca3	0x7	0x7	2	fcn.00582ca3	radare2 -AA/aflj; start evidence only
0x182caa	0x5a	0x5a	34	fcn.00582caa	radare2 -AA/aflj; start evidence only
0x182d04	0x1b	0x1b	8	fcn.00582d04	radare2 -AA/aflj; start evidence only
0x182d1f	0x10	0x10	7	method.CFrameWnd.virtual_196	radare2 -AA/aflj; start evidence only
0x182d2f	0xfb	0xfb	94	fcn.00582d2f	radare2 -AA/aflj; start evidence only
0x182e2a	0x165	0x165	129	fcn.00582e2a	radare2 -AA/aflj; start evidence only
0x18307e	0x44	0x44	24	method.CFrameWnd.virtual_204	radare2 -AA/aflj; start evidence only
0x1831ae	0x10	0x10	5	method.CFrameWnd.virtual_220	radare2 -AA/aflj; start evidence only
0x183206	0x17	0x17	6	fcn.00583206	radare2 -AA/aflj; start evidence only
0x18321d	0x89	0x89	50	fcn.0058321d	radare2 -AA/aflj; start evidence only
0x1832a6	0x34	0x34	21	fcn.005832a6	radare2 -AA/aflj; start evidence only
0x1834b9	0x44	0x44	26	method.CFrameWnd.virtual_232	radare2 -AA/aflj; start evidence only
0x1834fd	0xfd	0xfd	73	fcn.005834fd	radare2 -AA/aflj; start evidence only
0x1835fa	0x21b	0x21b	177	method.CFrameWnd.virtual_216	radare2 -AA/aflj; start evidence only
0x183815	0x14	0x14	4	method.CFrameWnd.virtual_244	radare2 -AA/aflj; start evidence only
0x183898	0x3	0x3	2	method.CFrameWnd.virtual_200	radare2 -AA/aflj; start evidence only
0x18389b	0xed	0xed	94	method.CFrameWnd.virtual_208	radare2 -AA/aflj; start evidence only
0x183988	0x7a	0x7a	51	method.CFrameWnd.virtual_224	radare2 -AA/aflj; start evidence only
0x183a37	0xa8	0xa8	67	fcn.00583a37	radare2 -AA/aflj; start evidence only
0x183adf	0x50	0x50	32	method.CFrameWnd.virtual_212	radare2 -AA/aflj; start evidence only
0x183b2f	0x2f	0x2f	16	fcn.00583b2f	radare2 -AA/aflj; start evidence only
0x183b5e	0x11	0x11	8	fcn.00583b5e	radare2 -AA/aflj; start evidence only
0x183b6f	0x2a	0x2a	21	fcn.00583b6f	radare2 -AA/aflj; start evidence only
0x183be0	0x10	0x10	6	fcn.00583be0	radare2 -AA/aflj; start evidence only
0x183c19	0xf	0xf	4	fcn.00583c19	radare2 -AA/aflj; start evidence only
0x183c28	0x9	0x9	3	fcn.00583c28	radare2 -AA/aflj; start evidence only
0x183c31	0x22	0x22	13	fcn.00583c31	radare2 -AA/aflj; start evidence only
0x183c53	0x38	0x38	17	fcn.00583c53	radare2 -AA/aflj; start evidence only
0x183c8b	0x22	0x22	13	fcn.00583c8b	radare2 -AA/aflj; start evidence only
0x183cad	0x38	0x38	17	fcn.00583cad	radare2 -AA/aflj; start evidence only
0x183d0d	0x3	0x3	1	method.CButton.virtual_192	radare2 -AA/aflj; start evidence only
0x183d10	0x2e	0x2e	17	method.CButton.virtual_176	radare2 -AA/aflj; start evidence only
0x183d5f	0x38	0x38	17	fcn.00583d5f	radare2 -AA/aflj; start evidence only
0x183d97	0x3	0x3	1	method.CDragListBox.virtual_192	radare2 -AA/aflj; start evidence only
0x183d9a	0x3	0x3	1	method.CDragListBox.virtual_196	radare2 -AA/aflj; start evidence only
0x183d9d	0x5	0x5	2	method.CDragListBox.virtual_200	radare2 -AA/aflj; start evidence only
0x183da2	0x3	0x3	1	method.CDragListBox.virtual_204	radare2 -AA/aflj; start evidence only
0x183da5	0x8	0x8	2	method.CDragListBox.virtual_208	radare2 -AA/aflj; start evidence only
0x183dad	0x8	0x8	2	method.CDragListBox.virtual_212	radare2 -AA/aflj; start evidence only
0x183db5	0x99	0x99	58	fcn.00583db5	radare2 -AA/aflj; start evidence only
0x183e4e	0x43	0x43	23	fcn.00583e4e	radare2 -AA/aflj; start evidence only
0x183eea	0x38	0x38	17	fcn.00583eea	radare2 -AA/aflj; start evidence only
0x183f22	0x3	0x3	1	method.CComboBox.virtual_192	radare2 -AA/aflj; start evidence only
0x183f25	0x3	0x3	1	method.CComboBox.virtual_196	radare2 -AA/aflj; start evidence only
0x183f28	0x5	0x5	2	method.CComboBox.virtual_200	radare2 -AA/aflj; start evidence only
0x183f2d	0x3	0x3	1	method.CComboBox.virtual_204	radare2 -AA/aflj; start evidence only
0x183f30	0x67	0x67	38	method.CComboBox.virtual_176	radare2 -AA/aflj; start evidence only
0x183ffb	0x38	0x38	17	fcn.00583ffb	radare2 -AA/aflj; start evidence only
0x184054	0x38	0x38	17	fcn.00584054	radare2 -AA/aflj; start evidence only
0x18408c	0x33	0x33	19	fcn.0058408c	radare2 -AA/aflj; start evidence only
0x1840db	0x89	0x89	56	fcn.005840db	radare2 -AA/aflj; start evidence only
0x184164	0x32	0x32	20	fcn.00584164	radare2 -AA/aflj; start evidence only
0x184196	0x32	0x32	20	fcn.00584196	radare2 -AA/aflj; start evidence only
0x1841c8	0x30	0x30	19	fcn.005841c8	radare2 -AA/aflj; start evidence only
0x1841f8	0x30	0x30	19	fcn.005841f8	radare2 -AA/aflj; start evidence only
0x184228	0x30	0x30	19	fcn.00584228	radare2 -AA/aflj; start evidence only
0x184258	0x30	0x30	19	fcn.00584258	radare2 -AA/aflj; start evidence only
0x184288	0x25	0x25	15	fcn.00584288	radare2 -AA/aflj; start evidence only
0x1842b9	0x30	0x30	19	fcn.005842b9	radare2 -AA/aflj; start evidence only
0x1842e9	0x93	0x93	60	fcn.005842e9	radare2 -AA/aflj; start evidence only
